time, state, wantStop, stateLock, currentState, t_start
4.878649, -1, true, false, null, 0.0
4.88486, -1, true, false, null, 0.0
4.896574, -1, true, false, null, 0.0
4.90441, -1, true, false, null, 0.0
4.918905, -1, true, false, null, 0.0
4.925381, -1, true, false, null, 0.0
4.933237, -1, true, false, null, 0.0
4.94318, -1, true, false, null, 0.0
4.957279, -1, true, false, null, 0.0
4.966513, -1, true, false, null, 0.0
4.975047, -1, true, false, null, 0.0
4.985317, -1, true, false, null, 0.0
4.994682, -1, true, false, null, 0.0
5.005658, -1, true, false, null, 0.0
5.014178, -1, true, false, null, 0.0
5.024838, -1, true, false, null, 0.0
5.036771, -1, true, false, null, 0.0
5.055939, -1, true, false, null, 0.0
5.057344, -1, true, false, null, 0.0
5.071547, -1, true, false, null, 0.0
5.072463, -1, true, false, null, 0.0
5.090759, -1, true, false, null, 0.0
5.104902, -1, true, false, null, 0.0
5.105994, -1, true, false, null, 0.0
5.1232, -1, true, false, null, 0.0
5.124152, -1, true, false, null, 0.0
5.13825, -1, true, false, null, 0.0
5.157882, -1, true, false, null, 0.0
5.158996, -1, true, false, null, 0.0
5.173924, -1, true, false, null, 0.0
5.175293, -1, true, false, null, 0.0
5.191636, -1, true, false, null, 0.0
5.193055, -1, true, false, null, 0.0
5.20575, -1, true, false, null, 0.0
5.221558, -1, true, false, null, 0.0
5.223077, -1, true, false, null, 0.0
5.237653, -1, true, false, null, 0.0
5.254224, -1, true, false, null, 0.0
5.25515, -1, true, false, null, 0.0
5.273717, -1, true, false, null, 0.0
5.275094, -1, true, false, null, 0.0
5.291489, -1, true, false, null, 0.0
5.439086, -1, true, false, null, 0.0
5.440226, -1, true, false, null, 0.0
5.440917, -1, true, false, null, 0.0
5.441616, -1, true, false, null, 0.0
5.44278, -1, true, false, null, 0.0
5.444543, -1, true, false, null, 0.0
5.445584, -1, true, false, null, 0.0
5.446786, -1, true, false, null, 0.0
5.447879, -1, true, false, null, 0.0
5.448774, -1, true, false, null, 0.0
5.449544, -1, true, false, null, 0.0
5.450256, -1, true, false, null, 0.0
5.450804, -1, true, false, null, 0.0
5.451306, -1, true, false, null, 0.0
5.45184, -1, true, false, null, 0.0
5.452369, -1, true, false, null, 0.0
5.452939, -1, true, false, null, 0.0
5.464498, -1, true, false, null, 0.0
5.476205, -1, true, false, null, 0.0
5.486533, -1, true, false, null, 0.0
5.496373, -1, true, false, null, 0.0
5.504419, -1, true, false, null, 0.0
5.514287, -1, true, false, null, 0.0
5.526467, -1, true, false, null, 0.0
5.535252, -1, true, false, null, 0.0
5.556326, -1, true, false, null, 0.0
5.556784, -1, true, false, null, 0.0
5.570126, -1, true, false, null, 0.0
5.589847, -1, true, false, null, 0.0
5.590827, -1, true, false, null, 0.0
5.605932, -1, true, false, null, 0.0
5.606686, -1, true, false, null, 0.0
5.622073, -1, true, false, null, 0.0
5.623384, -1, true, false, null, 0.0
5.63911, -1, true, false, null, 0.0
5.655886, -1, true, false, null, 0.0
5.65671, -1, true, false, null, 0.0
5.672468, -1, true, false, null, 0.0
5.673488, -1, true, false, null, 0.0
5.689316, -1, true, false, null, 0.0
5.707215, -1, true, false, null, 0.0
5.708022, -1, true, false, null, 0.0
5.723582, -1, true, false, null, 0.0
5.724757, -1, true, false, null, 0.0
5.738815, -1, true, false, null, 0.0
5.757668, -1, true, false, null, 0.0
5.758624, -1, true, false, null, 0.0
5.77313, -1, true, false, null, 0.0
5.773971, -1, true, false, null, 0.0
5.788915, -1, true, false, null, 0.0
5.807701, -1, true, false, null, 0.0
5.808492, -1, true, false, null, 0.0
5.824911, -1, true, false, null, 0.0
5.826233, -1, true, false, null, 0.0
5.841506, -1, true, false, null, 0.0
5.842291, -1, true, false, null, 0.0
5.861546, -1, true, false, null, 0.0
5.862329, -1, true, false, null, 0.0
5.874927, -1, true, false, null, 0.0
5.89377, -1, true, false, null, 0.0
5.894895, -1, true, false, null, 0.0
5.908961, -1, true, false, null, 0.0
5.912596, -1, true, false, null, 0.0
5.924994, -1, true, false, null, 0.0
5.934226, -1, true, false, null, 0.0
5.944843, -1, true, false, null, 0.0
5.952413, -1, true, false, null, 0.0
5.963177, -1, true, false, null, 0.0
5.975803, -1, true, false, null, 0.0
5.989298, -1, true, false, null, 0.0
5.99265, -1, true, false, null, 0.0
6.005062, -1, true, false, null, 0.0
6.024168, -1, true, false, null, 0.0
6.025071, -1, true, false, null, 0.0
6.041304, -1, true, false, null, 0.0
6.04224, -1, true, false, null, 0.0
6.05796, -1, true, false, null, 0.0
6.074071, -1, true, false, null, 0.0
6.074848, -1, true, false, null, 0.0
6.098723, -1, true, false, null, 0.0
6.099449, -1, true, false, null, 0.0
6.107464, -1, true, false, null, 0.0
6.12496, -1, true, false, null, 0.0
6.125966, -1, true, false, null, 0.0
6.141531, -1, true, false, null, 0.0
6.142917, -1, true, false, null, 0.0
6.157594, -1, true, false, null, 0.0
6.172529, -1, true, false, null, 0.0
6.173302, -1, true, false, null, 0.0
6.187785, -1, true, false, null, 0.0
6.197028, -1, true, false, null, 0.0
6.208756, -1, true, false, null, 0.0
6.223293, -1, true, false, null, 0.0
6.224164, -1, true, false, null, 0.0
6.241101, -1, true, false, null, 0.0
6.242018, -1, true, false, null, 0.0
6.259163, -1, true, false, null, 0.0
6.275342, -1, true, false, null, 0.0
6.276489, -1, true, false, null, 0.0
6.29122, -1, true, false, null, 0.0
6.292465, -1, true, false, null, 0.0
6.308933, -1, true, false, null, 0.0
6.324701, -1, true, false, null, 0.0
6.325861, -1, true, false, null, 0.0
6.341324, -1, true, false, null, 0.0
6.342341, -1, true, false, null, 0.0
6.356385, -1, true, false, null, 0.0
6.374757, -1, true, false, null, 0.0
6.376489, -1, true, false, null, 0.0
6.388143, -1, true, false, null, 0.0
6.404346, -1, true, false, null, 0.0
6.405318, -1, true, false, null, 0.0
6.413851, -1, true, false, null, 0.0
