time, state, wantStop, stateLock, currentState, t_start
31.283309, -1, true, false, null, 0.0
31.290462, -1, true, false, null, 0.0
31.299711, -1, true, false, null, 0.0
31.312053, -1, true, false, null, 0.0
31.320285, -1, true, false, null, 0.0
31.333784, -1, true, false, null, 0.0
31.342784, -1, true, false, null, 0.0
31.351742, -1, true, false, null, 0.0
31.357577, -1, true, false, null, 0.0
31.378624, -1, true, false, null, 0.0
31.379358, -1, true, false, null, 0.0
31.397399, -1, true, false, null, 0.0
31.39897, -1, true, false, null, 0.0
31.414695, -1, true, false, null, 0.0
31.43141, -1, true, false, null, 0.0
31.432443, -1, true, false, null, 0.0
31.447938, -1, true, false, null, 0.0
31.448788, -1, true, false, null, 0.0
31.46496, -1, true, false, null, 0.0
31.480965, -1, true, false, null, 0.0
31.481664, -1, true, false, null, 0.0
31.498274, -1, true, false, null, 0.0
31.49952, -1, true, false, null, 0.0
31.51452, -1, true, false, null, 0.0
31.531313, -1, true, false, null, 0.0
31.532618, -1, true, false, null, 0.0
31.549218, -1, true, false, null, 0.0
31.550401, -1, true, false, null, 0.0
31.565411, -1, true, false, null, 0.0
31.582415, -1, true, false, null, 0.0
31.583992, -1, true, false, null, 0.0
31.599315, -1, true, false, null, 0.0
31.600599, -1, true, false, null, 0.0
31.614248, -1, true, false, null, 0.0
31.631792, -1, true, false, null, 0.0
31.632781, -1, true, false, null, 0.0
31.648242, -1, true, false, null, 0.0
31.649417, -1, true, false, null, 0.0
31.665516, -1, true, false, null, 0.0
31.682513, -1, true, false, null, 0.0
31.683446, -1, true, false, null, 0.0
31.699044, -1, true, false, null, 0.0
31.699968, -1, true, false, null, 0.0
31.71496, -1, true, false, null, 0.0
31.733298, -1, true, false, null, 0.0
31.734846, -1, true, false, null, 0.0
31.749084, -1, true, false, null, 0.0
31.750415, -1, true, false, null, 0.0
31.766095, -1, true, false, null, 0.0
31.769472, -1, true, false, null, 0.0
31.782938, -1, true, false, null, 0.0
31.792556, -1, true, false, null, 0.0
31.800439, -1, true, false, null, 0.0
31.808536, -1, true, false, null, 0.0
31.822843, -1, true, false, null, 0.0
31.833122, -1, true, false, null, 0.0
31.839892, -1, true, false, null, 0.0
31.85166, -1, true, false, null, 0.0
31.859637, -1, true, false, null, 0.0
31.869314, -1, true, false, null, 0.0
31.87873, -1, true, false, null, 0.0
31.894849, -1, true, false, null, 0.0
31.898691, -1, true, false, null, 0.0
31.913146, -1, true, false, null, 0.0
31.921179, -1, true, false, null, 0.0
31.930576, -1, true, false, null, 0.0
31.94879, -1, true, false, null, 0.0
31.949635, -1, true, false, null, 0.0
31.964753, -1, true, false, null, 0.0
31.981389, -1, true, false, null, 0.0
31.989862, -1, true, false, null, 0.0
31.990833, -1, true, false, null, 0.0
32.001023, -1, true, false, null, 0.0
32.011333, -1, true, false, null, 0.0
32.023839, -1, true, false, null, 0.0
32.031111, -1, true, false, null, 0.0
32.038843, -1, true, false, null, 0.0
32.049077, -1, true, false, null, 0.0
32.063933, -1, true, false, null, 0.0
32.069224, -1, true, false, null, 0.0
32.079365, -1, true, false, null, 0.0
32.093005, -1, true, false, null, 0.0
32.101077, -1, true, false, null, 0.0
32.114038, -1, true, false, null, 0.0
32.133426, -1, true, false, null, 0.0
32.134257, -1, true, false, null, 0.0
32.148004, -1, true, false, null, 0.0
32.148894, -1, true, false, null, 0.0
32.16547, -1, true, false, null, 0.0
32.183287, -1, true, false, null, 0.0
32.185097, -1, true, false, null, 0.0
32.199678, -1, true, false, null, 0.0
32.200716, -1, true, false, null, 0.0
32.213241, -1, true, false, null, 0.0
32.232086, -1, true, false, null, 0.0
32.233407, -1, true, false, null, 0.0
32.241874, -1, true, false, null, 0.0
32.251531, -1, true, false, null, 0.0
32.264748, -1, true, false, null, 0.0
32.278221, -1, true, false, null, 0.0
32.279014, -1, true, false, null, 0.0
32.288644, -1, true, false, null, 0.0
32.298184, -1, true, false, null, 0.0
32.311849, -1, true, false, null, 0.0
32.329365, -1, true, false, null, 0.0
32.330239, -1, true, false, null, 0.0
32.339352, -1, true, false, null, 0.0
32.351216, -1, true, false, null, 0.0
32.366241, -1, true, false, null, 0.0
32.367696, -1, true, false, null, 0.0
32.385049, -1, true, false, null, 0.0
32.3984, -1, true, false, null, 0.0
32.399161, -1, true, false, null, 0.0
32.413486, -1, true, false, null, 0.0
32.430138, -1, true, false, null, 0.0
32.431062, -1, true, false, null, 0.0
32.448158, -1, true, false, null, 0.0
32.449461, -1, true, false, null, 0.0
32.462823, -1, true, false, null, 0.0
32.481899, -1, true, false, null, 0.0
32.483027, -1, true, false, null, 0.0
32.491219, -1, true, false, null, 0.0
32.500988, -1, true, false, null, 0.0
32.514866, -1, true, false, null, 0.0
32.53207, -1, true, false, null, 0.0
32.532841, -1, true, false, null, 0.0
32.549704, -1, true, false, null, 0.0
32.550941, -1, true, false, null, 0.0
32.565274, -1, true, false, null, 0.0
32.581705, -1, true, false, null, 0.0
32.582633, -1, true, false, null, 0.0
32.598924, -1, true, false, null, 0.0
32.599945, -1, true, false, null, 0.0
32.615108, -1, true, false, null, 0.0
32.631827, -1, true, false, null, 0.0
32.632678, -1, true, false, null, 0.0
32.648409, -1, true, false, null, 0.0
32.649433, -1, true, false, null, 0.0
32.66419, -1, true, false, null, 0.0
32.681852, -1, true, false, null, 0.0
32.682635, -1, true, false, null, 0.0
32.691213, -1, true, false, null, 0.0
32.701027, -1, true, false, null, 0.0
32.714933, -1, true, false, null, 0.0
32.733316, -1, true, false, null, 0.0
32.734077, -1, true, false, null, 0.0
32.749719, -1, true, false, null, 0.0
32.751083, -1, true, false, null, 0.0
32.76502, -1, true, false, null, 0.0
32.781847, -1, true, false, null, 0.0
32.783532, -1, true, false, null, 0.0
32.79856, -1, true, false, null, 0.0
32.799487, -1, true, false, null, 0.0
32.815123, -1, true, false, null, 0.0
32.818413, -1, true, false, null, 0.0
32.832396, -1, true, false, null, 0.0
32.842859, -1, true, false, null, 0.0
32.848115, -1, true, false, null, 0.0
32.859875, -1, true, false, null, 0.0
32.869643, -1, true, false, null, 0.0
32.879742, -1, true, false, null, 0.0
32.887864, -1, true, false, null, 0.0
32.899043, -1, true, false, null, 0.0
32.913439, -1, true, false, null, 0.0
32.918951, -1, true, false, null, 0.0
32.928997, -1, true, false, null, 0.0
32.943099, -1, true, false, null, 0.0
32.950814, -1, true, false, null, 0.0
32.964973, -1, true, false, null, 0.0
32.981461, -1, true, false, null, 0.0
32.982438, -1, true, false, null, 0.0
32.998853, -1, true, false, null, 0.0
32.999616, -1, true, false, null, 0.0
33.014955, -1, true, false, null, 0.0
33.031764, -1, true, false, null, 0.0
33.032448, -1, true, false, null, 0.0
33.048424, -1, true, false, null, 0.0
33.049484, -1, true, false, null, 0.0
33.064715, -1, true, false, null, 0.0
33.081607, -1, true, false, null, 0.0
33.08254, -1, true, false, null, 0.0
33.098569, -1, true, false, null, 0.0
33.099283, -1, true, false, null, 0.0
33.111832, -1, true, false, null, 0.0
33.13146, -1, true, false, null, 0.0
33.132559, -1, true, false, null, 0.0
33.149104, -1, true, false, null, 0.0
33.149926, -1, true, false, null, 0.0
33.166056, -1, true, false, null, 0.0
33.181471, -1, true, false, null, 0.0
33.18228, -1, true, false, null, 0.0
33.200454, -1, true, false, null, 0.0
33.201593, -1, true, false, null, 0.0
33.214584, -1, true, false, null, 0.0
33.231516, -1, true, false, null, 0.0
33.232396, -1, true, false, null, 0.0
33.245975, -1, true, false, null, 0.0
33.263681, -1, true, false, null, 0.0
33.264691, -1, true, false, null, 0.0
33.279293, -1, true, false, null, 0.0
33.279968, -1, true, false, null, 0.0
33.29591, -1, true, false, null, 0.0
33.31463, -1, true, false, null, 0.0
33.315367, -1, true, false, null, 0.0
33.329231, -1, true, false, null, 0.0
33.330195, -1, true, false, null, 0.0
33.339183, -1, true, false, null, 0.0
33.350989, -1, true, false, null, 0.0
33.365683, -1, true, false, null, 0.0
33.381156, -1, true, false, null, 0.0
33.382086, -1, true, false, null, 0.0
33.397774, -1, true, false, null, 0.0
33.398674, -1, true, false, null, 0.0
33.414841, -1, true, false, null, 0.0
