time, state, wantStop, stateLock, currentState, t_start
8.063136, -1, true, false, null, 0.0
8.069038, -1, true, false, null, 0.0
8.076424, -1, true, false, null, 0.0
8.089084, -1, true, false, null, 0.0
8.096786, -1, true, false, null, 0.0
8.106111, -1, true, false, null, 0.0
8.11692, -1, true, false, null, 0.0
8.125635, -1, true, false, null, 0.0
8.136648, -1, true, false, null, 0.0
8.155043, -1, true, false, null, 0.0
8.156548, -1, true, false, null, 0.0
8.165483, -1, true, false, null, 0.0
8.178534, -1, true, false, null, 0.0
8.189314, -1, true, false, null, 0.0
8.202914, -1, true, false, null, 0.0
8.220471, -1, true, false, null, 0.0
8.221692, -1, true, false, null, 0.0
8.229797, -1, true, false, null, 0.0
8.239968, -1, true, false, null, 0.0
8.254259, -1, true, false, null, 0.0
8.255283, -1, true, false, null, 0.0
8.270818, -1, true, false, null, 0.0
8.28735, -1, true, false, null, 0.0
8.288801, -1, true, false, null, 0.0
8.296716, -1, true, false, null, 0.0
8.30718, -1, true, false, null, 0.0
8.319532, -1, true, false, null, 0.0
8.333838, -1, true, false, null, 0.0
8.334545, -1, true, false, null, 0.0
8.353751, -1, true, false, null, 0.0
8.355027, -1, true, false, null, 0.0
8.36774, -1, true, false, null, 0.0
8.386905, -1, true, false, null, 0.0
8.387987, -1, true, false, null, 0.0
8.402705, -1, true, false, null, 0.0
8.419141, -1, true, false, null, 0.0
8.420192, -1, true, false, null, 0.0
8.434251, -1, true, false, null, 0.0
8.435051, -1, true, false, null, 0.0
8.453476, -1, true, false, null, 0.0
8.454312, -1, true, false, null, 0.0
8.471055, -1, true, false, null, 0.0
8.486058, -1, true, false, null, 0.0
8.487023, -1, true, false, null, 0.0
8.500916, -1, true, false, null, 0.0
8.517507, -1, true, false, null, 0.0
8.518292, -1, true, false, null, 0.0
8.536671, -1, true, false, null, 0.0
8.537777, -1, true, false, null, 0.0
8.555324, -1, true, false, null, 0.0
8.556973, -1, true, false, null, 0.0
8.568214, -1, true, false, null, 0.0
8.577407, -1, true, false, null, 0.0
8.588231, -1, true, false, null, 0.0
8.596028, -1, true, false, null, 0.0
8.604789, -1, true, false, null, 0.0
8.616232, -1, true, false, null, 0.0
8.624672, -1, true, false, null, 0.0
8.634308, -1, true, false, null, 0.0
8.649155, -1, true, false, null, 0.0
8.654297, -1, true, false, null, 0.0
8.665639, -1, true, false, null, 0.0
8.676772, -1, true, false, null, 0.0
8.686193, -1, true, false, null, 0.0
8.703097, -1, true, false, null, 0.0
8.718529, -1, true, false, null, 0.0
8.719533, -1, true, false, null, 0.0
8.736529, -1, true, false, null, 0.0
8.737286, -1, true, false, null, 0.0
8.750582, -1, true, false, null, 0.0
8.770003, -1, true, false, null, 0.0
8.770779, -1, true, false, null, 0.0
8.78753, -1, true, false, null, 0.0
8.78858, -1, true, false, null, 0.0
8.803856, -1, true, false, null, 0.0
8.804512, -1, true, false, null, 0.0
8.818841, -1, true, false, null, 0.0
8.836846, -1, true, false, null, 0.0
8.837913, -1, true, false, null, 0.0
8.850877, -1, true, false, null, 0.0
8.870372, -1, true, false, null, 0.0
8.871518, -1, true, false, null, 0.0
8.887363, -1, true, false, null, 0.0
8.888329, -1, true, false, null, 0.0
8.903974, -1, true, false, null, 0.0
8.904871, -1, true, false, null, 0.0
8.919324, -1, true, false, null, 0.0
8.936999, -1, true, false, null, 0.0
8.937949, -1, true, false, null, 0.0
8.955304, -1, true, false, null, 0.0
8.956097, -1, true, false, null, 0.0
8.97058, -1, true, false, null, 0.0
8.986082, -1, true, false, null, 0.0
8.986892, -1, true, false, null, 0.0
9.003949, -1, true, false, null, 0.0
9.005126, -1, true, false, null, 0.0
9.021184, -1, true, false, null, 0.0
9.037769, -1, true, false, null, 0.0
9.03906, -1, true, false, null, 0.0
9.054826, -1, true, false, null, 0.0
9.055611, -1, true, false, null, 0.0
9.071415, -1, true, false, null, 0.0
9.08793, -1, true, false, null, 0.0
9.088676, -1, true, false, null, 0.0
9.106214, -1, true, false, null, 0.0
9.107383, -1, true, false, null, 0.0
9.123702, -1, true, false, null, 0.0
9.12548, -1, true, false, null, 0.0
9.139446, -1, true, false, null, 0.0
9.154817, -1, true, false, null, 0.0
9.155543, -1, true, false, null, 0.0
9.167792, -1, true, false, null, 0.0
9.187392, -1, true, false, null, 0.0
9.188502, -1, true, false, null, 0.0
9.204267, -1, true, false, null, 0.0
9.205534, -1, true, false, null, 0.0
9.220145, -1, true, false, null, 0.0
9.23725, -1, true, false, null, 0.0
9.238311, -1, true, false, null, 0.0
9.25394, -1, true, false, null, 0.0
9.254807, -1, true, false, null, 0.0
9.270519, -1, true, false, null, 0.0
9.285601, -1, true, false, null, 0.0
9.286209, -1, true, false, null, 0.0
9.303136, -1, true, false, null, 0.0
9.316864, -1, true, false, null, 0.0
