time, state, wantStop, stateLock, currentState, t_start
115.335426, -1, true, false, null, 0.0
115.339811, -1, true, false, null, 0.0
115.351371, -1, true, false, null, 0.0
115.366426, -1, true, false, null, 0.0
115.370869, -1, true, false, null, 0.0
115.382853, -1, true, false, null, 0.0
115.390088, -1, true, false, null, 0.0
115.400275, -1, true, false, null, 0.0
115.412164, -1, true, false, null, 0.0
115.420949, -1, true, false, null, 0.0
115.432407, -1, true, false, null, 0.0
115.443392, -1, true, false, null, 0.0
115.453645, -1, true, false, null, 0.0
115.467491, -1, true, false, null, 0.0
115.481289, -1, true, false, null, 0.0
115.481512, -1, true, false, null, 0.0
115.497832, -1, true, false, null, 0.0
115.517397, -1, true, false, null, 0.0
115.517616, -1, true, false, null, 0.0
115.532086, -1, true, false, null, 0.0
115.532343, -1, true, false, null, 0.0
115.5508, -1, true, false, null, 0.0
115.551143, -1, true, false, null, 0.0
115.570166, -1, true, false, null, 0.0
115.570677, -1, true, false, null, 0.0
115.586953, -1, true, false, null, 0.0
115.601022, -1, true, false, null, 0.0
115.601434, -1, true, false, null, 0.0
115.615619, -1, true, false, null, 0.0
115.634603, -1, true, false, null, 0.0
115.635047, -1, true, false, null, 0.0
115.650622, -1, true, false, null, 0.0
115.651077, -1, true, false, null, 0.0
115.667222, -1, true, false, null, 0.0
115.685146, -1, true, false, null, 0.0
115.685788, -1, true, false, null, 0.0
115.702233, -1, true, false, null, 0.0
115.702935, -1, true, false, null, 0.0
115.719204, -1, true, false, null, 0.0
115.719766, -1, true, false, null, 0.0
115.735759, -1, true, false, null, 0.0
115.7485, -1, true, false, null, 0.0
115.758519, -1, true, false, null, 0.0
115.770569, -1, true, false, null, 0.0
115.771231, -1, true, false, null, 0.0
115.785033, -1, true, false, null, 0.0
115.801759, -1, true, false, null, 0.0
115.802246, -1, true, false, null, 0.0
115.818496, -1, true, false, null, 0.0
115.835029, -1, true, false, null, 0.0
115.835483, -1, true, false, null, 0.0
115.851812, -1, true, false, null, 0.0
115.852261, -1, true, false, null, 0.0
115.868443, -1, true, false, null, 0.0
115.885014, -1, true, false, null, 0.0
115.885449, -1, true, false, null, 0.0
115.900194, -1, true, false, null, 0.0
115.900625, -1, true, false, null, 0.0
115.917825, -1, true, false, null, 0.0
115.935054, -1, true, false, null, 0.0
115.935554, -1, true, false, null, 0.0
115.952781, -1, true, false, null, 0.0
115.953182, -1, true, false, null, 0.0
115.96544, -1, true, false, null, 0.0
115.970209, -1, true, false, null, 0.0
115.98054, -1, true, false, null, 0.0
115.993308, -1, true, false, null, 0.0
116.002225, -1, true, false, null, 0.0
116.012826, -1, true, false, null, 0.0
116.020538, -1, true, false, null, 0.0
116.029925, -1, true, false, null, 0.0
116.040606, -1, true, false, null, 0.0
116.054344, -1, true, false, null, 0.0
116.062145, -1, true, false, null, 0.0
116.07268, -1, true, false, null, 0.0
116.081434, -1, true, false, null, 0.0
116.091264, -1, true, false, null, 0.0
116.099883, -1, true, false, null, 0.0
116.112151, -1, true, false, null, 0.0
116.120294, -1, true, false, null, 0.0
116.133477, -1, true, false, null, 0.0
116.151021, -1, true, false, null, 0.0
116.151247, -1, true, false, null, 0.0
116.165575, -1, true, false, null, 0.0
116.184174, -1, true, false, null, 0.0
116.184462, -1, true, false, null, 0.0
116.202579, -1, true, false, null, 0.0
116.20299, -1, true, false, null, 0.0
116.219567, -1, true, false, null, 0.0
116.220166, -1, true, false, null, 0.0
116.235825, -1, true, false, null, 0.0
116.25236, -1, true, false, null, 0.0
116.253074, -1, true, false, null, 0.0
116.263389, -1, true, false, null, 0.0
116.2724, -1, true, false, null, 0.0
116.28037, -1, true, false, null, 0.0
116.293441, -1, true, false, null, 0.0
116.300595, -1, true, false, null, 0.0
116.312434, -1, true, false, null, 0.0
