time, state, wantStop, stateLock, currentState, t_start
3.681916, -1, true, false, null, 0.0
3.687286, -1, true, false, null, 0.0
3.698393, -1, true, false, null, 0.0
3.708284, -1, true, false, null, 0.0
3.718119, -1, true, false, null, 0.0
3.728171, -1, true, false, null, 0.0
3.737855, -1, true, false, null, 0.0
3.747659, -1, true, false, null, 0.0
3.75882, -1, true, false, null, 0.0
3.767709, -1, true, false, null, 0.0
3.778706, -1, true, false, null, 0.0
3.788607, -1, true, false, null, 0.0
3.798632, -1, true, false, null, 0.0
3.807669, -1, true, false, null, 0.0
3.818578, -1, true, false, null, 0.0
3.828548, -1, true, false, null, 0.0
3.837459, -1, true, false, null, 0.0
3.848412, -1, true, false, null, 0.0
3.858423, -1, true, false, null, 0.0
3.868403, -1, true, false, null, 0.0
3.878336, -1, true, false, null, 0.0
3.888376, -1, true, false, null, 0.0
3.898303, -1, true, false, null, 0.0
3.907321, -1, true, false, null, 0.0
3.918179, -1, true, false, null, 0.0
3.928312, -1, true, false, null, 0.0
3.937173, -1, true, false, null, 0.0
3.948185, -1, true, false, null, 0.0
3.958268, -1, true, false, null, 0.0
3.968101, -1, true, false, null, 0.0
3.978189, -1, true, false, null, 0.0
3.987113, -1, true, false, null, 0.0
3.998055, -1, true, false, null, 0.0
4.007133, -1, true, false, null, 0.0
4.018078, -1, true, false, null, 0.0
4.026964, -1, true, false, null, 0.0
4.037116, -1, true, false, null, 0.0
4.047952, -1, true, false, null, 0.0
4.057971, -1, true, false, null, 0.0
4.067951, -1, true, false, null, 0.0
4.078893, -1, true, false, null, 0.0
4.08797, -1, true, false, null, 0.0
4.097921, -1, true, false, null, 0.0
4.107791, -1, true, false, null, 0.0
4.117775, -1, true, false, null, 0.0
4.128901, -1, true, false, null, 0.0
4.137902, -1, true, false, null, 0.0
4.14781, -1, true, false, null, 0.0
4.157858, -1, true, false, null, 0.0
4.167701, -1, true, false, null, 0.0
4.178719, -1, true, false, null, 0.0
4.188637, -1, true, false, null, 0.0
4.198549, -1, true, false, null, 0.0
4.207614, -1, true, false, null, 0.0
4.217617, -1, true, false, null, 0.0
4.228766, -1, true, false, null, 0.0
4.237457, -1, true, false, null, 0.0
4.248565, -1, true, false, null, 0.0
4.258587, -1, true, false, null, 0.0
4.268531, -1, true, false, null, 0.0
4.278425, -1, true, false, null, 0.0
4.288435, -1, true, false, null, 0.0
4.298326, -1, true, false, null, 0.0
4.307436, -1, true, false, null, 0.0
4.318215, -1, true, false, null, 0.0
4.32833, -1, true, false, null, 0.0
4.337185, -1, true, false, null, 0.0
4.348222, -1, true, false, null, 0.0
4.357172, -1, true, false, null, 0.0
4.368176, -1, true, false, null, 0.0
4.378132, -1, true, false, null, 0.0
4.387129, -1, true, false, null, 0.0
4.398114, -1, true, false, null, 0.0
4.407138, -1, true, false, null, 0.0
4.418133, -1, true, false, null, 0.0
4.428073, -1, true, false, null, 0.0
4.438073, -1, true, false, null, 0.0
4.448325, -1, true, false, null, 0.0
4.457948, -1, true, false, null, 0.0
4.467932, -1, true, false, null, 0.0
4.477861, -1, true, false, null, 0.0
4.487862, -1, true, false, null, 0.0
4.497976, -1, true, false, null, 0.0
4.507812, -1, true, false, null, 0.0
4.517786, -1, true, false, null, 0.0
4.527729, -1, true, false, null, 0.0
4.538685, -1, true, false, null, 0.0
4.548631, -1, true, false, null, 0.0
4.558786, -1, true, false, null, 0.0
4.567644, -1, true, false, null, 0.0
4.578613, -1, true, false, null, 0.0
4.587547, -1, true, false, null, 0.0
4.598476, -1, true, false, null, 0.0
4.607546, -1, true, false, null, 0.0
4.618476, -1, true, false, null, 0.0
4.62858, -1, true, false, null, 0.0
4.637445, -1, true, false, null, 0.0
4.64832, -1, true, false, null, 0.0
4.661707, -1, true, false, null, 0.0
4.667453, -1, true, false, null, 0.0
4.678396, -1, true, false, null, 0.0
4.688223, -1, true, false, null, 0.0
4.698367, -1, true, false, null, 0.0
4.708217, -1, true, false, null, 0.0
4.717758, -1, true, false, null, 0.0
4.728192, -1, true, false, null, 0.0
4.738168, -1, true, false, null, 0.0
4.748093, -1, true, false, null, 0.0
4.758055, -1, true, false, null, 0.0
4.767124, -1, true, false, null, 0.0
4.778034, -1, true, false, null, 0.0
4.787081, -1, true, false, null, 0.0
4.798005, -1, true, false, null, 0.0
4.807022, -1, true, false, null, 0.0
4.817978, -1, true, false, null, 0.0
4.827848, -1, true, false, null, 0.0
4.838034, -1, true, false, null, 0.0
4.848021, -1, true, false, null, 0.0
4.857218, -1, true, false, null, 0.0
4.868842, -1, true, false, null, 0.0
4.878899, -1, true, false, null, 0.0
4.887835, -1, true, false, null, 0.0
4.898361, -1, true, false, null, 0.0
4.907682, -1, true, false, null, 0.0
4.91869, -1, true, false, null, 0.0
4.928704, -1, true, false, null, 0.0
4.938647, -1, true, false, null, 0.0
4.948587, -1, true, false, null, 0.0
4.958571, -1, true, false, null, 0.0
4.968531, -1, true, false, null, 0.0
4.978616, -1, true, false, null, 0.0
4.988497, -1, true, false, null, 0.0
4.998323, -1, true, false, null, 0.0
5.008349, -1, true, false, null, 0.0
5.018289, -1, true, false, null, 0.0
5.028303, -1, true, false, null, 0.0
5.038134, -1, true, false, null, 0.0
5.048142, -1, true, false, null, 0.0
5.057254, -1, true, false, null, 0.0
5.068186, -1, true, false, null, 0.0
5.07806, -1, true, false, null, 0.0
5.087164, -1, true, false, null, 0.0
5.098027, -1, true, false, null, 0.0
5.107108, -1, true, false, null, 0.0
5.117955, -1, true, false, null, 0.0
5.127944, -1, true, false, null, 0.0
5.138879, -1, true, false, null, 0.0
5.147899, -1, true, false, null, 0.0
5.158829, -1, true, false, null, 0.0
5.167867, -1, true, false, null, 0.0
5.177727, -1, true, false, null, 0.0
5.187772, -1, true, false, null, 0.0
5.197782, -1, true, false, null, 0.0
5.207786, -1, true, false, null, 0.0
5.217722, -1, true, false, null, 0.0
5.228724, -1, true, false, null, 0.0
5.237624, -1, true, false, null, 0.0
5.248693, -1, true, false, null, 0.0
5.258744, -1, true, false, null, 0.0
5.267592, -1, true, false, null, 0.0
5.278543, -1, true, false, null, 0.0
5.287546, -1, true, false, null, 0.0
5.298412, -1, true, false, null, 0.0
5.307453, -1, true, false, null, 0.0
5.318293, -1, true, false, null, 0.0
5.328445, -1, true, false, null, 0.0
5.338302, -1, true, false, null, 0.0
5.347365, -1, true, false, null, 0.0
5.357363, -1, true, false, null, 0.0
5.368248, -1, true, false, null, 0.0
5.378184, -1, true, false, null, 0.0
5.387277, -1, true, false, null, 0.0
5.398133, -1, true, false, null, 0.0
5.407216, -1, true, false, null, 0.0
5.418035, -1, true, false, null, 0.0
5.428045, -1, true, false, null, 0.0
5.437091, -1, true, false, null, 0.0
5.447997, -1, true, false, null, 0.0
5.456923, -1, true, false, null, 0.0
5.467006, -1, true, false, null, 0.0
5.477879, -1, true, false, null, 0.0
5.487938, -1, true, false, null, 0.0
5.498504, -1, true, false, null, 0.0
5.508766, -1, true, false, null, 0.0
5.517803, -1, true, false, null, 0.0
5.527788, -1, true, false, null, 0.0
5.538901, -1, true, false, null, 0.0
5.547654, -1, true, false, null, 0.0
5.557717, -1, true, false, null, 0.0
5.568659, -1, true, false, null, 0.0
5.5787, -1, true, false, null, 0.0
5.587774, -1, true, false, null, 0.0
5.597574, -1, true, false, null, 0.0
5.607574, -1, true, false, null, 0.0
5.61852, -1, true, false, null, 0.0
5.628574, -1, true, false, null, 0.0
5.638477, -1, true, false, null, 0.0
5.647508, -1, true, false, null, 0.0
5.657549, -1, true, false, null, 0.0
5.668424, -1, true, false, null, 0.0
5.678447, -1, true, false, null, 0.0
5.688389, -1, true, false, null, 0.0
5.698271, -1, true, false, null, 0.0
5.707383, -1, true, false, null, 0.0
