time, closedLoopError, fmsColor, currentColor, distance, RGB, colorDirectionCalc, demand, colorMotorPidOn, colorWheelReading, state, wantStop, stateLock, currentState, t_start
99.748604, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.75952, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.769563, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.779478, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.788409, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.864709, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.865231, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.86557, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.865882, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.866156, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.866392, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.866589, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.869269, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.87931, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.89028, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.899197, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.910185, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.918749, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.929731, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.938652, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.9496, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.958576, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.969589, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.979553, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.989531, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
99.998529, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.009448, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.019015, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.029958, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.039031, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.050114, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.058886, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.069887, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.078931, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.088982, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.099821, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.108793, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.118817, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.129743, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.138712, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.148773, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.159786, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.168826, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.179649, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
100.188731, 0.0, G, U, 0.0, 255 0 255 , 0, 0.0, false, false, -1, true, false, null, 0.0
